1,1492,4
1,3383,4
1,2347,3
1,1165,6
1,3986,2
1,2994,2
1,4871,5
1,4135,1
1,1336,3
1,1874,6
1,2100,5
1,2038,1
1,3280,1
1,2507,4
1,3812,1
1,2950,3
1,3631,1
1,1205,1
1,2805,4
1,3516,4
1,4236,3
1,3727,3
1,3564,4
1,1670,2
1,4906,3
1,3446,2
1,3803,3
1,4171,5
1,2368,2
1,4887,4
1,1054,6
1,4244,6
1,2741,4
1,1094,5
1,4487,3
1,1029,2
1,1215,3
1,2205,2
1,2411,5
1,3602,6
1,1660,1
1,2635,4
1,4432,4
1,1265,5
1,3930,1
1,1474,4
1,2006,4
1,3588,4
1,3732,6
1,4105,3
1,4451,2
1,2452,5
1,1025,4
1,3459,4
1,3459,4
1,1815,2
1,3702,3
1,2065,6
1,3561,2
1,1853,1
1,4220,3
1,3536,6
1,2584,5
1,1552,5
1,4725,4
1,2498,4
1,3262,6
1,2269,2
1,2567,4
1,4288,5
1,4478,1
1,2758,4
1,3665,6
1,1117,4
1,1540,3
1,1251,5
1,1893,6
1,4073,5
1,2296,2
1,2376,5
1,4880,1
1,4077,4
1,3563,1
1,3697,5
1,1024,1
1,3300,4
1,2374,3
1,4242,1
1,1586,6
1,4502,6
1,2014,4
1,3483,4
1,2612,2
1,3141,2
1,3326,2
1,4453,5
1,2998,3
1,4999,6
1,4438,6
1,3819,2
1,4009,4
1,4896,1
1,4776,1
1,2933,2
1,4271,5
1,3215,5
1,4291,4
1,1231,3
1,3305,1
1,2367,1
1,4492,3
1,3020,3
1,2780,3
1,4096,2
1,4136,6
1,1830,5
1,2277,3
1,4556,5
1,1392,2
1,2891,2
1,3021,1
1,4817,4
1,3536,4
1,3630,4
1,3926,6
1,4362,6
1,4101,5
1,2922,1
1,4255,6
1,1265,6
1,1012,6
1,3191,1
1,3028,3
1,1521,2
1,2250,3
1,1751,2
1,2391,3
1,4443,2
1,4925,6
1,4839,3
1,1179,4
1,3185,3
1,2017,6
1,4046,1
1,4264,6
1,1766,1
1,4240,6
1,2470,6
1,1652,6
1,1207,3
1,1909,3
1,1685,3
1,4084,1
1,1056,6
1,3389,5
1,4102,5
1,3220,1
1,3403,3
1,1222,1
1,2573,4
1,2915,4
1,3437,3
1,4068,5
1,1552,3
1,1365,2
1,2651,3
1,2654,5
1,4242,4
1,3378,3
1,1871,3
1,1361,1
1,1607,5
1,2164,4
1,3266,4
1,1181,2
1,2757,6
1,3179,1
1,3360,2
1,4129,4
1,3458,3
1,2028,1
1,4961,6
1,4885,4
1,3646,2
1,1580,4
1,1486,2
1,2235,1
1,4497,2
1,3536,2
1,3337,3
1,3573,6
1,3492,4
1,3217,3
1,4824,5
1,4069,5
1,3902,5
1,1977,5
1,1332,5
1,2089,2
1,1436,4
1,2127,2
1,2427,6
1,2036,6
1,2450,4
1,1699,4
1,2903,5
1,2689,6
1,2521,4
1,3212,2
1,1654,4
1,2431,4
1,2724,1
1,3519,2
1,4016,3
1,1162,1
1,4586,6
1,4918,4
1,1334,1
1,3810,4
1,4589,2
1,1428,2
1,2141,1
1,4109,6
1,2368,1
1,1381,2
1,1491,4
1,2667,2
1,1526,6
1,3114,1
1,1138,4
1,3874,4
1,1405,4
1,1134,6
1,2263,6
1,3330,4
1,1872,3
1,4625,6
1,1571,6
1,3128,4
1,1716,4
1,3589,1
1,3782,4
1,2147,5
1,4878,5
1,4845,1
1,4134,1
1,2300,4
1,2906,4
1,1015,1
1,1656,6
1,4283,1
1,3092,3
1,3810,4
1,4482,5
1,2699,5
1,1805,3
1,2264,4
1,1402,3
1,4743,4
1,4984,2
1,4585,5
1,2736,5
1,1856,5
1,4451,4
1,1126,4
1,2550,5
1,3083,4
1,2294,1
1,2320,3
1,4220,2
1,2095,1
1,1372,4
1,1190,6
1,4831,3
1,1981,4
1,4454,1
1,1882,5
1,2404,4
1,3495,6
1,3683,5
1,1503,3
1,1440,1
1,1353,1
1,1303,6
1,1597,4
1,4544,2
1,3893,1
1,3919,2
1,3583,2
1,3441,3
1,3670,4
1,4797,3
1,3294,1
1,4734,1
1,1075,5
1,2027,3
1,3281,6
1,2098,3
1,4461,5
1,3064,4
1,3646,3
1,1066,3
1,1226,3
