1,4586,3
1,4607,5
1,1213,4
1,1020,1
1,4235,5
1,1876,5
1,3370,5
1,3318,1
1,2951,5
1,1897,1
1,3003,1
1,4697,4
1,1730,2
1,3383,4
1,2240,2
1,2683,1
1,1957,1
1,4017,2
1,3950,3
1,1594,2
1,2345,3
1,3559,3
1,4366,3
1,2878,5
1,4278,3
1,3145,4
1,3388,6
1,1874,5
1,2164,4
1,1561,5
1,4874,1
1,2463,5
1,1806,3
1,2886,3
1,4078,5
1,4680,5
1,1003,1
1,3151,2
1,4756,1
1,2664,1
1,4259,5
1,3614,6
1,1589,1
1,4152,1
1,2152,3
1,4155,5
1,3663,4
1,4539,5
1,1350,2
1,2952,3
1,4092,3
1,4429,5
1,1054,6
1,2606,5
1,4618,4
1,4107,4
1,2259,5
1,1936,1
1,1547,4
1,2248,6
1,2985,2
1,4724,5
1,2263,6
1,2569,4
1,2659,6
1,4393,4
1,1878,3
1,2204,3
1,1895,5
1,2781,4
1,1786,3
1,3294,3
1,1950,1
1,4495,6
1,4878,6
1,1864,4
1,4994,6
1,1580,2
1,2442,4
1,1519,6
1,4634,4
1,3044,1
1,3306,4
1,1128,2
1,1005,3
1,4816,2
1,4444,2
1,3519,4
1,1627,6
1,3588,1
1,2372,6
1,3429,4
1,4520,5
1,1165,3
1,2522,5
1,1984,3
1,3670,4
1,1434,4
1,3685,5
1,3138,3
1,1945,6
1,3970,4
1,1228,6
1,4110,5
1,3115,5
1,4059,6
1,1670,5
1,3979,5
1,4015,1
1,4417,1
1,4162,4
1,3809,4
1,4454,6
1,4839,6
1,1109,3
1,4243,4
1,4622,2
1,2773,2
1,2430,4
1,1707,2
1,3423,2
1,2255,1
1,2818,2
1,1623,1
1,4662,5
1,4376,5
1,2467,1
1,3624,3
