1,3325,2
1,3416,1
1,3361,2
1,1139,2
1,2535,6
1,3187,4
1,2888,2
1,3332,4
1,4371,5
1,4256,2
1,3893,6
1,1557,4
1,1284,2
1,4926,5
1,4827,5
1,4858,2
1,4944,3
1,4051,2
1,4911,5
1,3964,4
1,3473,5
1,4572,6
1,3555,4
1,1074,3
1,4592,4
1,2945,6
1,4587,2
1,4716,4
1,3471,5
1,3812,6
1,3465,1
1,2383,6
1,4869,5
1,3294,3
1,1566,6
1,2210,1
1,1020,2
1,3949,5
1,4754,5
1,2352,1
1,2707,1
1,4378,4
1,4866,3
1,1535,1
1,3124,3
1,1777,1
1,2093,5
1,1248,2
1,2494,4
1,3783,4
1,3407,6
1,4203,1
1,1187,4
1,3787,6
1,1328,5
1,2848,3
1,1776,4
1,1089,2
1,3855,5
1,1876,6
1,4938,4
1,3430,1
1,2185,1
1,4784,5
1,4198,4
1,2018,3
1,1303,1
1,3472,2
1,1434,2
1,4327,6
1,1233,5
1,2516,2
1,1630,2
1,3301,5
1,4693,3
1,1818,5
1,4721,3
1,4519,6
1,4515,5
1,1138,3
1,4115,6
1,2610,4
1,4472,5
1,1460,2
1,4820,1
1,1174,2
1,1584,1
1,2968,2
1,1520,1
1,1549,5
1,1122,3
1,1621,1
1,1778,5
1,3013,4
1,4918,1
1,3354,2
1,1963,3
1,1406,3
1,1741,4
1,4383,1
1,3021,4
1,1157,6
1,4811,2
1,1269,4
1,3435,2
1,3415,2
1,3631,1
1,3837,5
1,3679,5
1,2869,2
1,2892,2
1,4669,3
1,3167,5
1,3038,5
1,1822,2
1,3116,2
1,2309,5
1,2217,6
1,3062,6
1,4158,2
1,2104,5
1,3246,4
1,2063,6
1,1440,1
1,4388,3
1,1056,2
1,1298,5
1,4286,6
1,2061,1
1,3500,1
1,3359,4
1,2555,5
1,2295,2
1,3849,1
1,3791,2
1,3001,1
1,4062,1
1,2948,1
1,1613,5
1,3559,4
1,2188,4
1,4173,3
1,4546,1
1,3943,6
1,4201,3
1,3628,2
1,4702,3
1,1535,3
1,2255,6
1,4913,1
1,2399,3
1,3954,5
1,3007,2
1,1496,4
1,1567,6
1,4544,5
1,4131,4
1,2239,5
1,4348,6
1,1471,5
1,2920,1
1,1152,3
1,2705,6
1,1402,2
1,4010,2
1,2208,3
1,2920,3
1,2151,2
1,3359,5
1,2178,1
1,3972,1
1,1502,2
1,3386,1
1,3806,1
1,1959,1
1,1752,1
1,4095,3
1,4482,6
1,3461,4
1,2093,5
1,3914,4
1,2863,1
1,2518,3
1,3067,1
1,4361,3
1,3129,5
1,3176,1
1,4401,1
1,3855,3
1,2971,2
1,3436,1
1,3848,4
1,3833,5
1,4392,1
1,3851,4
1,4695,3
1,1414,5
1,1401,4
1,3173,6
1,2939,6
1,1047,3
1,3564,4
1,4347,6
1,3237,2
1,3767,3
1,2279,4
1,3698,6
1,3983,3
1,4039,3
1,4958,4
1,3697,4
1,2365,3
1,1490,3
1,2871,3
1,4007,2
1,3150,3
1,4205,6
1,1530,6
