1,3564,1
1,3331,4
1,3149,5
1,1922,3
1,4316,1
1,2659,3
1,2436,1
1,1511,2
1,1268,4
1,2770,3
1,2441,6
1,4074,4
1,4502,2
1,3196,1
1,4362,6
1,4714,2
1,3901,4
1,2461,4
1,3729,3
1,2669,1
1,4606,1
1,4778,4
1,1371,6
1,3570,4
1,4136,2
1,1336,5
1,1984,3
1,3358,4
1,1974,1
1,1021,5
1,1004,2
1,2545,4
1,2397,6
1,2151,1
1,2267,2
1,3592,2
1,4396,6
1,3458,5
1,3686,4
1,2757,2
1,3707,2
1,4071,6
1,1346,2
1,4480,1
1,3502,1
1,2766,4
1,2054,5
1,2090,4
1,4258,5
1,2159,4
1,3066,6
1,3736,5
1,2922,3
1,1759,5
1,3660,1
1,2781,4
1,1847,5
1,4975,6
1,1000,1
1,4215,2
1,4686,2
1,2442,2
1,1050,4
1,2515,6
1,1268,6
1,3579,3
1,3764,1
1,4613,4
1,1414,5
1,3706,6
1,3308,6
1,1181,6
1,4267,5
1,3596,3
1,4916,2
1,4875,2
1,3630,6
1,3784,6
1,4507,4
1,4390,2
1,1163,2
1,4368,6
1,3709,6
1,1892,5
1,3639,3
1,3637,2
1,3927,5
1,2574,4
1,4055,4
1,2159,2
1,4986,3
1,1697,2
1,1979,6
1,2090,2
1,4429,1
1,3441,1
1,4841,6
1,3086,4
1,3300,6
1,2367,1
1,1428,2
1,4110,2
1,1350,4
1,3118,1
1,4923,1
1,4000,2
1,4920,5
1,1723,4
1,4037,3
1,3322,3
1,3803,1
1,1909,4
1,2930,1
1,2133,2
1,2384,3
1,2810,2
1,1879,3
1,1599,2
1,3529,4
1,4915,2
1,4265,1
1,2144,5
1,2139,5
1,1006,5
1,3742,5
1,2149,2
1,2737,1
1,4247,4
1,1633,4
1,1724,4
1,3368,1
1,3615,3
1,4323,6
1,4745,1
1,2092,2
1,3707,4
1,2860,4
1,4827,4
1,4384,2
1,1306,1
1,1608,6
1,4927,4
1,1877,2
1,2558,3
1,1643,1
1,4070,6
1,2967,4
1,1479,4
1,3817,2
1,2356,3
1,3273,6
1,2533,2
1,2725,1
1,2980,4
1,1106,4
1,1309,3
1,2194,6
1,2058,5
1,3534,6
1,2755,4
1,3589,5
1,3813,6
1,4923,6
1,1546,6
1,3405,2
1,1138,2
1,1305,4
1,4777,3
1,4101,4
1,3868,6
1,3183,2
1,1412,3
1,2838,5
1,4405,6
1,1857,6
1,3886,4
1,4266,1
1,3919,5
1,3838,2
1,1106,1
1,4699,3
1,3149,5
1,2153,5
1,1900,3
1,1244,3
1,4889,4
1,1975,2
1,1028,1
1,3541,6
1,4606,5
1,3091,5
1,4335,1
1,1623,2
1,1109,1
1,4457,2
1,4151,5
1,2217,6
1,3892,2
1,4497,6
1,2404,1
1,1037,2
1,4460,2
1,1611,6
1,4596,2
1,1276,5
1,2571,5
1,1790,4
1,3686,5
1,4165,1
1,1331,1
1,2597,2
1,3136,4
1,2431,3
1,1303,3
1,3993,5
1,1371,1
1,2318,6
1,2171,6
1,4681,5
1,2114,4
1,4505,4
1,2309,5
1,3534,3
1,2993,5
1,2004,6
1,2440,1
1,4860,2
1,2229,2
1,4100,3
1,2162,4
1,4034,4
1,2655,3
1,4689,1
1,3526,1
1,2506,4
1,1924,5
1,3113,4
1,2667,2
1,4636,2
1,1509,3
1,2510,1
1,3504,1
1,4934,2
1,1860,5
1,2344,6
1,1324,3
1,2259,1
